EXERCÍCIO;CÓDIGO ÁREA DE RESULTADO;NOME ÁREA DE RESULTADO;CÓDIGO DO PROGRAMA;NOME DO  PROGRAMA;OBJETIVO DO PROGRAMA;PÚBLICO ALVO DO PROGRAMA;JUSTIFICATIVA DO PROGRAMA;NATUREZA DO PROGRAMA;TIPOLOGIA DO PROGRAMA;CLASSIFICAÇÃO DE GOVERNO;DATA INÍCIO DO PROGRAMA;DATA FIM DO PROGRAMA;UNIDADE GESTORA;CÓDIGO DO INDICADOR;NOME DO INDICADOR;FORMA DE CÁLCULO;UNIDADE DE MEDIDA;FONTE DE DADOS;VALOR DE REFERÊNCIA;DATA APURAÇÃO VALOR DE REFERÊNCIA;ÍNDICE ESPERADO ANO 1;ÍNDICE ESPERADO ANO 2;ÍNDICE ESPERADO ANO 3;ÍNDICE ESPERADO ANO 4;OBSERVAÇÃO
2025;08;SUSTENTABILIDADE AMBIENTAL;0228;COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS;Garantir serviços de limpeza urbana,  elaborar o plano municipal de resíduos sólidos com ampla participação social em todas as regionais, expandir os serviços de coleta, incluindo-se coleta seletiva, expandir o número de galpões de triagem da coleta seletiva com a inclusão social dos catadores, fomentar a instalação de unidades empresariais para proceder ao tratamento e/ou ao beneficiamento sustentável dos resíduos sólidos de forma integrada com os Municípios da RMBH e do Estado de MG, otimizar a limpeza de córregos abertos e reduzir a deposição clandestina de resíduos, visando à melhoria do meio ambiente e da saúde pública.;POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.;GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002300033 - DIRETORIA OPERACIONAL;670;ABRANGÊNCIA DOS SERVIÇOS DE COLETA DOMICILIAR PORTA A PORTA (CIDADE FORMAL);RAZÃO ENTRE AS EXTENSÃO DAS VIAS ATENDIDAS COM O SERVIÇO DE COLETA DOMICILAR / EXTENSÃO TOTAL DE VIAS URBANIZADAS PAVIMENTADAS NA CIDADE FORMAL, EM BELO HORIZONTE X 100;PERCENTUAL;SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU;96;31/12/2020 00:00;96;96;96;96; 
2025;08;SUSTENTABILIDADE AMBIENTAL;0228;COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS;Garantir serviços de limpeza urbana,  elaborar o plano municipal de resíduos sólidos com ampla participação social em todas as regionais, expandir os serviços de coleta, incluindo-se coleta seletiva, expandir o número de galpões de triagem da coleta seletiva com a inclusão social dos catadores, fomentar a instalação de unidades empresariais para proceder ao tratamento e/ou ao beneficiamento sustentável dos resíduos sólidos de forma integrada com os Municípios da RMBH e do Estado de MG, otimizar a limpeza de córregos abertos e reduzir a deposição clandestina de resíduos, visando à melhoria do meio ambiente e da saúde pública.;POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.;GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002300033 - DIRETORIA OPERACIONAL;671;ABRANGÊNCIA DOS SERVIÇOS DE LIMPEZA DE VIAS (CIDADE FORMAL);RAZÃO ENTRE A EXTENSÃO DAS VIAS ATENDIDAS COM SERVIÇO DE VARRIÇÃO / EXTENSÃO TOTAL DE VIAS URBANIZADAS PAVIMENTADAS NA CIDADE FORMAL, EM BELO HORIZONTE X 100;PERCENTUAL;SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU;98;31/12/2020 00:00;98;98;98;98; 
2025;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;0233;MANUTENÇÃO DA CIDADE;Revitalizar os principais corredores viários de Belo Horizonte no que diz respeito à manutenção e conservação de pavimentos, canteiros e calçadas visando a melhoria dos fatores estéticos, segurança e conforto para os usuários, e garantir os serviços de manutenção necessários aos espaços públicos da cidade.;POPULAÇÃO RESIDENTE EM BELO HORIZONTE.;A MANUTENÇÃO DA CIDADE CONTRIBUI PARA A PRESERVAÇÃO DAS ESTRUTURAS, PRÓPRIOS MUNICIPAIS, PRAÇAS, RUAS E AVENIDAS ENTRE OUTROS, BUSCANDO PROMOVER MAIOR QUALIDADE DE VIDA PARA OS MUNÍCIPES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002600047 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;674;PERCENTUAL DE ATENDIMENTO DAS DEMANDAS DE TAPA BURACO DENTRO DO PRAZO  ESTABELECIDO;TOTAL DE ATENDIMENTOS DAS DEMANDAS DE TAPA BURACO REALIZADAS DENTRO DO PRAZO ESTABELECIDO / TOTAL DE ATENDIMENTOS DAS DEMANDAS DE TAPA BURACO REALIZADAS NO PERÍODO * 100;PERCENTUAL;BH DIGITAL;99;31/12/2020 00:00;100;100;100;100;PRAZO DE ATENDIMENTO CONSIDERADO: 6 DIAS ÚTEIS
2025;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;0233;MANUTENÇÃO DA CIDADE;Revitalizar os principais corredores viários de Belo Horizonte no que diz respeito à manutenção e conservação de pavimentos, canteiros e calçadas visando a melhoria dos fatores estéticos, segurança e conforto para os usuários, e garantir os serviços de manutenção necessários aos espaços públicos da cidade.;POPULAÇÃO RESIDENTE EM BELO HORIZONTE.;A MANUTENÇÃO DA CIDADE CONTRIBUI PARA A PRESERVAÇÃO DAS ESTRUTURAS, PRÓPRIOS MUNICIPAIS, PRAÇAS, RUAS E AVENIDAS ENTRE OUTROS, BUSCANDO PROMOVER MAIOR QUALIDADE DE VIDA PARA OS MUNÍCIPES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002600047 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;675;PERCENTUAL DE ATENDIMENTO DAS DEMANDAS DE CORTE OU PODA DE ÁRVORES DENTRO DO PRAZO ESTABELECIDO;TOTAL DE ATENDIMENTO DAS DEMANDAS DE CORTE OU PODA DE ÁRVORES DENTRO DO PRAZO ESTABELECIDO / TOTAL DE DE ATENDIMENTO DAS DEMANDAS DE CORTE OU PODA DE ÁRVORES NO PERÍODO * 100;PERCENTUAL;BH DIGITAL;85,6;31/12/2020 00:00;95;95;95;95;PRAZO DE ATENDIMENTO CONSIDERADO: 88 DIAS ÚTEIS
2025;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;0235;PROGRAMA DE ATENDIMENTO À PESSOA IDOSA;DESENVOLVER AÇÕES DE PROMOÇÃO DO ENVELHECIMENTO ATIVO E AS AÇÕES DE CUIDADO À POPULAÇÃO IDOSA.;POPULAÇÃO IDOSA (PESSOAS COM MAIS DE 60 ANOS) RESIDENTE EM BELO HORIZONTE.;O PROGRAMA ATENDE À POLITICA DA PESSOA IDOSA E OFERECE SERVIÇOS QUE PROMOVEM O ENVELHECIMENTO DIGNO, ATIVO E À PROTEÇÃO À PESSOA IDOSA.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001500094 - SUBSECRETARIA DE DIREITOS DE CIDADANIA;719;PERCENTUAL DE PROJETOS APROVADOS NO FUMID E PARCEIRIZADOS EM ATÉ 6 MESES APÓS A APRESENTAÇÃO DE PLANO DE TRABALHO;PROJETOS APROVADOS NOS FUNDOS DE DIREITOS DIFUSOS PARCEIRIZADOS EM ATÉ 06 MESES APÓS A APRESENTAÇÃO DE PLANO DE TRABALHO / TOTAL DE PROJETOS APROVADOS NOS FUNDOS DE DIREITOS DIFUSOS PARCEIRIZADOS * 100.;PERCENTUAL;SUBSECRETARIA MUNICIPAL DE DIREITOS DE CIDADANIA;0;31/12/2020 00:00;65;67;55;55;VALOR DE REFERÊNCIA NÃO PODE SER APURADO COM PRECISÃO, POR ISSO FOI INFORMADO 0%. PROCESSO DE ACOMPANHAMENTO DO INDICADOR FOI INICIADO EM 2021. METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2025;06;DESENVOLVIMENTO ECONÔMICO E TURISMO;0237;QUALIFICAÇÃO, PROFISSIONALIZAÇÃO E EMPREGO;Fomentar a abertura de escolas profissionalizantes na cidade, bem como ofertar cursos de qualificação e monitoramento de egressos dos cursos, aumentando a possibilidade de inserção do público-alvo no mercado de trabalho formal e em oportunidades de geração de trabalho e renda.;JOVENS E ADULTOS, PRIORITARIAMENTE, BENEFICIÁRIOS DE PROGRAMAS SOCIAIS DESENVOLVIDOS PELO MUNICÍPIO DE BELO HORIZONTE, CADASTRADOS NAS UNIDADES MUNICIPAIS DO SISTEMA PÚBLICO DE EMPREGO - SINE/PBH E NO CADÚNICO DO BOLSA FAMÍLIA.;ARTICULAÇÃO DA OFERTA DE CURSOS PROFISSIONALIZANTES, O ATENDIMENTO PARA CAPACITAÇÃO PROFISSIONAL, TREINAMENTO E ACESSO AO MERCADO DE TRABALHO.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;000700007 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;763;TAXA DE CONCLUSÃO DOS CURSOS DE QUALIFICAÇÃO PARA O MERCADO DE TRABALHO;( Nº DE CONCLUINTES X 100 ) ÷ Nº VAGAS;PERCENTUAL;GERÊNCIA DE QUALIFICAÇÃO PROFISSIONAL - GQUAP / SMDE;60;30/08/2021 00:00;61;62;63;64; 
2025;04;SEGURANÇA;0242;PREVENÇÃO SOCIAL À CRIMINALIDADE;Criar uma rede municipal de prevenção social da violência, implementando atividades e disciplinas que desenvolvam a cultura de paz e da não violência, conjugadas com ações sociais e de segurança urbana, visando a minimizar a criminalidade e violência no município de Belo Horizonte.;POPULAÇÃO DE BELO HORIZONTE, EM ESPECIAL CRIANÇAS E ADOLESCENTES, ALUNOS E PROFESSORES DA REDE MUNICIPAL DE EDUCAÇÃO, MORADORES, COMERCIANTES E FREQUENTADORES DOS CENTROS COMERCIAIS, FAMÍLIAS EM SITUAÇÃO DE VULNERABILIDADE SOCIAL EM DECORRÊNCIA DA VIOLÊNCIA.;CRIAÇÃO DE UM ESPAÇO URBANO MAIS SEGURO, COM PRESERVAÇÃO DA VIDA NAS COMUNIDADES, PROTEÇÃO DOS JOVENS E REDUÇÃO DA CRIMINALIDADE.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001700004 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;08;SUSTENTABILIDADE AMBIENTAL;0244;PAMPULHA VIVA;"Revitalização da orla e da Lagoa da Pampulha; resgatar e revitalizar o Complexo Arquitetônico, paisagístico, cultural e artístico da era JK, através de intervenções na orla, implantando equipamentos que possam dar melhores condições e apropriação dos espaços públicos, retornando a finalidade para que foi criada; Polo de Turismo e Lazer.";POPULAÇÃO RESIDENTE DA CIDADE DE BELO HORIZONTE, PRINCIPALMENTE OS MORADORES DA REGIÃO DA PAMPULHA, E VISITANTES.;IDENTIFICAÇÃO DA NECESSIDADE DE PROMOVER A RECUPERAÇÃO E O DESENVOLVIMENTO AMBIENTAL DA BACIA, ATRAVÉS DA DESPOLUIÇÃO DE SUAS ÁGUAS, DA MELHORIA DAS CONDIÇÕES SANITÁRIAS E DE CONTROLE DE INUNDAÇÕES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;759;PERCENTUAL DE ATINGIMENTO DAS METAS DE QUALIDADE DA ÁGUA NA LAGOA DA PAMPULHA;NÚMERO DE PARÂMETROS DE QUALIDADE DE ÁGUA QUE ATINGIRAM AS METAS TRIMESTRAIS / 5 X 100;PERCENTUAL;DIRETORIA DE GESTÃO DE ÁGUAS URBANAS - DGAU / SMOBI;70;31/12/2020 00:00;100;100;100;100;METODOLOGIA DE APURAÇÃO CONSIDERA OS CINCO PARÂMETROS DE QUALIDADE DE ÁGUA QUE ATINGIRAM AS METAS TRIMESTRAIS. PARÂMETROS: CONCENTRAÇÃO DE FÓSFORO TOTAL, CONCENTRAÇÃO DE CLOROFILA A, CONCENTRAÇÃO DE COLIFORME TERMOTOLERANTES, DBO E DENSIDADE DE CIANOBACTÉRIAS.
2025;05;CULTURA;0301;FORMAÇÃO NA ÁREA DA CULTURA;"1 - Realizar ações de formação e qualificação que garantam o desenvolvimento das expressões e da produção artístico-culturais em suas diversas linguagens e que promovam o crescimento e a valorização da cultura na cidade; 2 - Promover a formação nas áreas técnicas e artísticas, a qualificação técnico-administrativa e a capacitação em política cultural dos agentes envolvidos na formulação e na gestão de programas, projetos e serviços culturais oferecidos à população; 3 - Estruturar a Escola Livre de Artes;4 - Instalar o Núcleo de Produção Digital.";PRODUTORES E GESTORES CULTURAIS, ARTISTAS, TÉCNICOS, PESQUISADORES, ESTUDANTES, INSTITUIÇÕES PÚBLICAS E PRIVADAS, ENTIDADES DO TERCEIRO SETOR NO CAMPO DA ARTE E CULTURA, FUNCIONÁRIOS E GESTORES PÚBLICOS, POPULAÇÃO EM GERAL.;GARANTIR A INCLUSÃO DO PÚBLICO EM TODA A SUA DIVERSIDADE, VIABILIZANDO O ATENDIMENTO DE SUAS DEMANDAS DE FORMAÇÃO CULTURAL, ATRAVÉS DO DESENVOLVIMENTO DE ATIVIDADES E PROJETOS ESPECÍFICOS PARA CADA PÚBLICO, POSSIBILITANDO A AMPLIAÇÃO DE CONHECIMENTOS EM RELAÇÃO AO UNIVERSO ARTÍSTICO-CULTURAL.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;002000004 - GABINETE;;;;;;;;;;;;
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0302;BELO HORIZONTE CIDADE INTELIGENTE;TORNAR BELO HORIZONTE UMA CIDADE CADA VEZ MAIS INTELIGENTE, QUE PROMOVA QUALIDADE DE VIDA PARA AS PESSOAS COM FOCO NA INCLUSÃO, REDUÇÃO DAS DESIGUALDADES, SEGURANÇA E RESILIÊNCIA, COM A AMPLIAÇÃO DA CAPACIDADE DE RESPOSTA PELO PODER PÚBLICO AOS DESAFIOS URBANOS, POTENCIALIZADA PELO USO DA TECNOLOGIA E PAUTADA PELA SUSTENTABILIDADE.;CIDADÃOS, EMPRESAS DE FOMENTO DE TIC, ÓRGÃOS DA PBH.;BELO HORIZONTE COMO CIDADE INTELIGENTE VAI AO ENCONTRO DOS PROPÓSITOS DE AGENDAS GLOBAIS DE DESENVOLVIMENTO, POR MEIO DE AÇÕES TRANSVERSAIS QUE VISAM À PROMOÇÃO DA TRANSFORMAÇÃO DIGITAL, DA CIDADANIA, DA REDUÇÃO DAS DESIGUALDADES, DA INCLUSÃO SOCIAL E DIGITAL, DA AMPLIAÇÃO E MELHORIA DA CAPACIDADE DE RESPOSTA DA ADMINISTRAÇÃO PÚBLICA, BEM COMO DA IMPLANTAÇÃO DE SOLUÇÕES E TECNOLOGIAS DIGITAIS INOVADORAS, DO DESENVOLVIMENTO ECONÔMICO, DA AÇÃO CLIMÁTICA E, PRINCIPALMENTE, DA MELHORIA DA QUALIDADE DE VIDA AOS CIDADÃOS BELORIZONTINOS.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001400048 - SUBSECRETARIA DE MODERNIZAÇÃO DA GESTÃO;727;Nº DE SERVIÇOS PÚBLICOS DISPONIBILIZADOS DIGITALMENTE;Nº DE SERVIÇOS PÚBLICOS DISPONIBILIZADOS DIGITALMENTE;NÚMERO ABSOLUTO;SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO;600;25/08/2021 00:00;0;0;1000;1050;METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0302;BELO HORIZONTE CIDADE INTELIGENTE;TORNAR BELO HORIZONTE UMA CIDADE CADA VEZ MAIS INTELIGENTE, QUE PROMOVA QUALIDADE DE VIDA PARA AS PESSOAS COM FOCO NA INCLUSÃO, REDUÇÃO DAS DESIGUALDADES, SEGURANÇA E RESILIÊNCIA, COM A AMPLIAÇÃO DA CAPACIDADE DE RESPOSTA PELO PODER PÚBLICO AOS DESAFIOS URBANOS, POTENCIALIZADA PELO USO DA TECNOLOGIA E PAUTADA PELA SUSTENTABILIDADE.;CIDADÃOS, EMPRESAS DE FOMENTO DE TIC, ÓRGÃOS DA PBH.;BELO HORIZONTE COMO CIDADE INTELIGENTE VAI AO ENCONTRO DOS PROPÓSITOS DE AGENDAS GLOBAIS DE DESENVOLVIMENTO, POR MEIO DE AÇÕES TRANSVERSAIS QUE VISAM À PROMOÇÃO DA TRANSFORMAÇÃO DIGITAL, DA CIDADANIA, DA REDUÇÃO DAS DESIGUALDADES, DA INCLUSÃO SOCIAL E DIGITAL, DA AMPLIAÇÃO E MELHORIA DA CAPACIDADE DE RESPOSTA DA ADMINISTRAÇÃO PÚBLICA, BEM COMO DA IMPLANTAÇÃO DE SOLUÇÕES E TECNOLOGIAS DIGITAIS INOVADORAS, DO DESENVOLVIMENTO ECONÔMICO, DA AÇÃO CLIMÁTICA E, PRINCIPALMENTE, DA MELHORIA DA QUALIDADE DE VIDA AOS CIDADÃOS BELORIZONTINOS.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001400048 - SUBSECRETARIA DE MODERNIZAÇÃO DA GESTÃO;754;OCORRÊNCIAS COMPARTILHADAS PELAS INSTITUIÇÕES PARCEIRAS JUNTO AO COP-BH;SOMATÓRIO DE OCORRÊNCIAS REGISTRADAS COMPARTILHADAS PELAS INSTITUIÇÕES PARCEIRAS JUNTO AO COP-BH;OCORRÊNCIA;SECRETARIA MUNICIPAL DE SEGURANÇA E PREVENÇÃO - SMSP;10296;31/12/2020 00:00;11351;14000;20655;21688;O INDICADOR CONSIDERA AS OCORRÊNCIAS INTEGRADAS COMPARTILHADAS COM O COP-BH. METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0302;BELO HORIZONTE CIDADE INTELIGENTE;TORNAR BELO HORIZONTE UMA CIDADE CADA VEZ MAIS INTELIGENTE, QUE PROMOVA QUALIDADE DE VIDA PARA AS PESSOAS COM FOCO NA INCLUSÃO, REDUÇÃO DAS DESIGUALDADES, SEGURANÇA E RESILIÊNCIA, COM A AMPLIAÇÃO DA CAPACIDADE DE RESPOSTA PELO PODER PÚBLICO AOS DESAFIOS URBANOS, POTENCIALIZADA PELO USO DA TECNOLOGIA E PAUTADA PELA SUSTENTABILIDADE.;CIDADÃOS, EMPRESAS DE FOMENTO DE TIC, ÓRGÃOS DA PBH.;BELO HORIZONTE COMO CIDADE INTELIGENTE VAI AO ENCONTRO DOS PROPÓSITOS DE AGENDAS GLOBAIS DE DESENVOLVIMENTO, POR MEIO DE AÇÕES TRANSVERSAIS QUE VISAM À PROMOÇÃO DA TRANSFORMAÇÃO DIGITAL, DA CIDADANIA, DA REDUÇÃO DAS DESIGUALDADES, DA INCLUSÃO SOCIAL E DIGITAL, DA AMPLIAÇÃO E MELHORIA DA CAPACIDADE DE RESPOSTA DA ADMINISTRAÇÃO PÚBLICA, BEM COMO DA IMPLANTAÇÃO DE SOLUÇÕES E TECNOLOGIAS DIGITAIS INOVADORAS, DO DESENVOLVIMENTO ECONÔMICO, DA AÇÃO CLIMÁTICA E, PRINCIPALMENTE, DA MELHORIA DA QUALIDADE DE VIDA AOS CIDADÃOS BELORIZONTINOS.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001400048 - SUBSECRETARIA DE MODERNIZAÇÃO DA GESTÃO;755;CÂMERAS COM IMAGENS COMPARTILHADAS COM O COP-BH;SOMATÓRIO DE CÂMERAS COM IMAGENS COMPARTILHADAS COM O COP-BH;UNIDADE;SECRETARIA MUNICIPAL DE SEGURANÇA E PREVENÇÃO - SMSP;2800;01/01/2021 00:00;3500;4000;4500;5000; 
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0302;BELO HORIZONTE CIDADE INTELIGENTE;TORNAR BELO HORIZONTE UMA CIDADE CADA VEZ MAIS INTELIGENTE, QUE PROMOVA QUALIDADE DE VIDA PARA AS PESSOAS COM FOCO NA INCLUSÃO, REDUÇÃO DAS DESIGUALDADES, SEGURANÇA E RESILIÊNCIA, COM A AMPLIAÇÃO DA CAPACIDADE DE RESPOSTA PELO PODER PÚBLICO AOS DESAFIOS URBANOS, POTENCIALIZADA PELO USO DA TECNOLOGIA E PAUTADA PELA SUSTENTABILIDADE.;CIDADÃOS, EMPRESAS DE FOMENTO DE TIC, ÓRGÃOS DA PBH.;BELO HORIZONTE COMO CIDADE INTELIGENTE VAI AO ENCONTRO DOS PROPÓSITOS DE AGENDAS GLOBAIS DE DESENVOLVIMENTO, POR MEIO DE AÇÕES TRANSVERSAIS QUE VISAM À PROMOÇÃO DA TRANSFORMAÇÃO DIGITAL, DA CIDADANIA, DA REDUÇÃO DAS DESIGUALDADES, DA INCLUSÃO SOCIAL E DIGITAL, DA AMPLIAÇÃO E MELHORIA DA CAPACIDADE DE RESPOSTA DA ADMINISTRAÇÃO PÚBLICA, BEM COMO DA IMPLANTAÇÃO DE SOLUÇÕES E TECNOLOGIAS DIGITAIS INOVADORAS, DO DESENVOLVIMENTO ECONÔMICO, DA AÇÃO CLIMÁTICA E, PRINCIPALMENTE, DA MELHORIA DA QUALIDADE DE VIDA AOS CIDADÃOS BELORIZONTINOS.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001400048 - SUBSECRETARIA DE MODERNIZAÇÃO DA GESTÃO;760;PORCENTAGEM DE VILAS E FAVELAS ILUMINADAS COM SINAL WI-FI PARA INCLUSÃO DIGITAL;VILAS E FAVELAS ILUMINADAS COM SINAL WI-FI PARA INCLUSÃO DIGITAL / TOTAL DE VILAS E FAVELAS * 100;PERCENTUAL;EMPRESA DE INFORMÁTICA E INFORMAÇÃO DO MUNICÍPIO DE BELO HORIZONTE - PRODABEL;0;31/12/2020 00:00;50;100;100;100;O NOVO PROJETO DE INCLUSÃO DIGITAL SERÁ INICIADO EM 2022, POR ISSO VALOR DE REFERÊNCIA PARA 2020 É 0%. O PROJETO TEM COMO ESCOPO A ILUMINAÇÃO (COBERTURA DE SINAL WI-FI) DE TODAS AS VILAS E FAVELAS DE BH. DIFERENTEMENTE DE OUTRAS IMPLANTAÇÕES EM VILAS E FAVELAS, O SINAL AGORA SERÁ PROPAGADO NO PERÍMETRO DAS COMUNIDADE, AO INVÉS DE SE CONCENTRAR APENAS EM UNIDADES DA PBH E PRAÇAS DESSAS REGIÕES.
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0302;BELO HORIZONTE CIDADE INTELIGENTE;TORNAR BELO HORIZONTE UMA CIDADE CADA VEZ MAIS INTELIGENTE, QUE PROMOVA QUALIDADE DE VIDA PARA AS PESSOAS COM FOCO NA INCLUSÃO, REDUÇÃO DAS DESIGUALDADES, SEGURANÇA E RESILIÊNCIA, COM A AMPLIAÇÃO DA CAPACIDADE DE RESPOSTA PELO PODER PÚBLICO AOS DESAFIOS URBANOS, POTENCIALIZADA PELO USO DA TECNOLOGIA E PAUTADA PELA SUSTENTABILIDADE.;CIDADÃOS, EMPRESAS DE FOMENTO DE TIC, ÓRGÃOS DA PBH.;BELO HORIZONTE COMO CIDADE INTELIGENTE VAI AO ENCONTRO DOS PROPÓSITOS DE AGENDAS GLOBAIS DE DESENVOLVIMENTO, POR MEIO DE AÇÕES TRANSVERSAIS QUE VISAM À PROMOÇÃO DA TRANSFORMAÇÃO DIGITAL, DA CIDADANIA, DA REDUÇÃO DAS DESIGUALDADES, DA INCLUSÃO SOCIAL E DIGITAL, DA AMPLIAÇÃO E MELHORIA DA CAPACIDADE DE RESPOSTA DA ADMINISTRAÇÃO PÚBLICA, BEM COMO DA IMPLANTAÇÃO DE SOLUÇÕES E TECNOLOGIAS DIGITAIS INOVADORAS, DO DESENVOLVIMENTO ECONÔMICO, DA AÇÃO CLIMÁTICA E, PRINCIPALMENTE, DA MELHORIA DA QUALIDADE DE VIDA AOS CIDADÃOS BELORIZONTINOS.;Contínuo;FINALÍSTICO;ESTRATÉGICO;01/01/2022 00:00;31/12/2025 00:00;001400048 - SUBSECRETARIA DE MODERNIZAÇÃO DA GESTÃO;764;TOTAL DE AUTENTICAÇÕES EM HOTSPOTS;QUANTIDADE DE AUTENTICAÇÕES REGISTRADAS NOS APS QUANDO O DISPOSITIVO CONECTA AO HOTSPOT.;MILHÕES DE ACESSOS;PRODABEL;1,8;31/12/2020 00:00;11,5;15,1;18,7;22,3;CONSIDERA-SE NA APURACÃO DO VALOR DE REFERÊNCIA E NA DEFINIÇÃO DAS METAS O MAIOR VALOR MENSAL MEDIDO NO ANO.
